,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
46,22-Aug-2022,EQ,"3,365.00","3,384.10","3,347.40","3,385.75","3,354.00","3,354.55","3,363.18","4,043.00","2,953.00","15,36,532","5,16,76,28,743.60","1,06,447"
47,19-Aug-2022,EQ,"3,387.00","3,421.50","3,371.25","3,381.25","3,386.95","3,385.75","3,393.88","4,043.00","2,953.00","13,98,410","4,74,60,31,534.20","79,927"
48,18-Aug-2022,EQ,"3,390.00","3,392.00","3,362.00","3,401.10","3,381.00","3,381.25","3,375.17","4,043.00","2,953.00","14,30,659","4,82,87,22,795.60","84,565"
49,17-Aug-2022,EQ,"3,385.10","3,417.95","3,371.10","3,392.70","3,393.35","3,401.10","3,402.12","4,043.00","2,953.00","16,22,326","5,51,93,50,289.20","98,890"
50,16-Aug-2022,EQ,"3,411.00","3,414.85","3,387.50","3,401.55","3,391.80","3,392.70","3,398.38","4,043.00","2,953.00","8,39,942","2,85,44,42,797.65","53,268"
51,12-Aug-2022,EQ,"3,419.00","3,419.00","3,381.25","3,422.50","3,402.00","3,401.55","3,397.98","4,043.00","2,953.00","14,72,354","5,00,30,36,073.45","75,873"
52,11-Aug-2022,EQ,"3,400.00","3,428.70","3,375.05","3,354.25","3,417.00","3,422.50","3,413.08","4,043.00","2,953.00","14,49,248","4,94,64,06,504.85","1,22,934"
53,10-Aug-2022,EQ,"3,385.00","3,385.00","3,335.00","3,374.45","3,351.80","3,354.25","3,350.01","4,043.00","2,953.00","18,78,359","6,29,25,20,966.90","1,25,360"
54,08-Aug-2022,EQ,"3,365.00","3,378.90","3,336.00","3,365.05","3,375.85","3,374.45","3,363.48","4,043.00","2,953.00","10,68,836","3,59,50,04,758.30","82,770"
55,05-Aug-2022,EQ,"3,361.20","3,377.00","3,355.00","3,354.95","3,363.80","3,365.05","3,365.23","4,043.00","2,953.00","11,06,933","3,72,50,84,734.50","75,240"
56,04-Aug-2022,EQ,"3,350.00","3,387.90","3,307.35","3,339.50","3,355.00","3,354.95","3,349.96","4,043.00","2,953.00","21,50,567","7,20,43,19,593.95","1,52,934"
57,03-Aug-2022,EQ,"3,280.00","3,349.00","3,277.05","3,291.80","3,337.00","3,339.50","3,321.55","4,043.00","2,953.00","28,95,824","9,61,86,26,910.40","1,56,174"
58,02-Aug-2022,EQ,"3,290.00","3,312.90","3,271.65","3,298.80","3,284.00","3,291.80","3,289.68","4,043.00","2,953.00","12,69,114","4,17,49,84,483.80","93,507"
59,01-Aug-2022,EQ,"3,327.00","3,327.00","3,271.00","3,301.90","3,298.65","3,298.80","3,296.68","4,043.00","2,953.00","13,06,913","4,30,84,78,419.30","1,16,856"
60,29-Jul-2022,EQ,"3,290.00","3,317.30","3,275.00","3,260.50","3,302.00","3,301.90","3,296.55","4,043.00","2,953.00","24,30,257","8,01,14,73,474.95","1,14,501"
61,28-Jul-2022,EQ,"3,216.00","3,264.00","3,201.65","3,188.85","3,262.00","3,260.50","3,242.10","4,043.00","2,953.00","21,06,333","6,82,89,45,291.10","1,48,541"
62,27-Jul-2022,EQ,"3,115.00","3,194.10","3,110.00","3,115.90","3,188.00","3,188.85","3,158.21","4,043.00","2,953.00","13,89,808","4,38,93,01,769.20","91,855"
63,26-Jul-2022,EQ,"3,164.70","3,168.90","3,096.50","3,166.75","3,118.00","3,115.90","3,123.14","4,043.00","2,953.00","26,39,367","8,24,31,04,172.25","1,23,369"
64,25-Jul-2022,EQ,"3,165.00","3,186.45","3,149.10","3,171.00","3,165.00","3,166.75","3,166.57","4,043.00","2,953.00","17,97,504","5,69,19,23,031.80","1,00,813"
65,22-Jul-2022,EQ,"3,185.00","3,197.00","3,143.50","3,177.30","3,171.15","3,171.00","3,166.46","4,043.00","2,953.00","20,75,886","6,57,32,18,210.80","1,11,772"
66,21-Jul-2022,EQ,"3,167.00","3,184.00","3,144.05","3,164.80","3,178.95","3,177.30","3,170.40","4,043.00","2,953.00","24,20,640","7,67,43,87,202.50","1,33,492"
67,20-Jul-2022,EQ,"3,107.80","3,171.95","3,098.05","3,074.25","3,161.00","3,164.80","3,143.09","4,043.00","2,953.00","34,02,251","10,69,35,65,035.15","1,81,848"
68,19-Jul-2022,EQ,"3,030.05","3,078.95","3,030.05","3,063.50","3,076.00","3,074.25","3,064.79","4,043.00","2,953.00","18,65,074","5,71,60,58,996.40","1,14,155"
69,18-Jul-2022,EQ,"3,023.00","3,076.95","3,014.30","2,994.60","3,065.90","3,063.50","3,054.22","4,043.00","2,953.00","32,02,795","9,78,20,50,619.95","1,88,515"
70,15-Jul-2022,EQ,"3,018.55","3,028.90","2,953.00","2,998.75","2,998.50","2,994.60","2,989.48","4,043.00","2,953.00","45,74,806","13,67,62,85,883.25","2,14,162"
71,14-Jul-2022,EQ,"3,056.00","3,057.00","2,967.00","3,038.75","3,003.00","2,998.75","3,005.59","4,043.00","2,967.00","47,64,908","14,32,13,41,706.55","3,00,086"
72,13-Jul-2022,EQ,"3,104.00","3,110.00","3,035.00","3,084.70","3,040.50","3,038.75","3,062.02","4,043.00","3,023.85","38,63,530","11,83,01,87,593.45","2,35,688"
73,12-Jul-2022,EQ,"3,114.90","3,136.20","3,080.25","3,113.80","3,084.50","3,084.70","3,107.29","4,043.00","3,023.85","37,34,815","11,60,51,53,006.95","2,05,086"
74,11-Jul-2022,EQ,"3,206.15","3,225.00","3,106.00","3,265.45","3,112.00","3,113.80","3,129.60","4,043.00","3,023.85","69,74,600","21,82,76,98,062.70","3,80,075"
75,08-Jul-2022,EQ,"3,300.00","3,305.00","3,250.00","3,287.85","3,266.00","3,265.45","3,276.37","4,043.00","3,023.85","21,36,916","7,00,13,26,022.15","1,24,842"
76,07-Jul-2022,EQ,"3,271.00","3,319.40","3,265.05","3,260.75","3,294.00","3,287.85","3,297.43","4,043.00","3,023.85","19,89,921","6,56,16,34,408.95","1,34,817"
77,06-Jul-2022,EQ,"3,218.50","3,268.50","3,202.25","3,216.30","3,265.00","3,260.75","3,241.31","4,043.00","3,023.85","21,82,144","7,07,29,98,934.05","1,33,193"
78,05-Jul-2022,EQ,"3,255.00","3,272.00","3,206.95","3,235.05","3,218.00","3,216.30","3,242.04","4,043.00","3,023.85","21,70,627","7,03,72,66,407.55","1,12,716"
79,04-Jul-2022,EQ,"3,312.00","3,317.95","3,225.05","3,315.10","3,234.70","3,235.05","3,253.31","4,043.00","3,023.85","26,22,535","8,53,19,14,981.10","1,41,398"
80,01-Jul-2022,EQ,"3,260.00","3,333.00","3,252.05","3,267.10","3,331.00","3,315.10","3,280.60","4,043.00","3,023.85","15,02,879","4,93,03,50,507.75","1,12,046"
81,30-Jun-2022,EQ,"3,272.00","3,310.90","3,255.00","3,290.50","3,264.50","3,267.10","3,277.18","4,043.00","3,023.85","27,19,603","8,91,26,36,836.55","1,62,335"
82,29-Jun-2022,EQ,"3,271.00","3,333.00","3,271.00","3,318.15","3,287.00","3,290.50","3,305.83","4,043.00","3,023.85","21,33,994","7,05,46,30,628.20","1,07,778"
83,28-Jun-2022,EQ,"3,307.00","3,330.00","3,272.60","3,314.70","3,318.15","3,318.15","3,303.05","4,043.00","3,023.85","14,00,046","4,62,44,22,760.50","84,893"
84,27-Jun-2022,EQ,"3,350.00","3,362.90","3,306.50","3,293.10","3,314.00","3,314.70","3,332.08","4,043.00","3,023.85","20,37,686","6,78,97,35,530.10","97,090"
85,24-Jun-2022,EQ,"3,339.00","3,345.00","3,277.50","3,308.80","3,295.05","3,293.10","3,301.37","4,043.00","3,023.85","21,32,118","7,03,89,03,961.45","1,38,562"
86,23-Jun-2022,EQ,"3,222.95","3,318.00","3,222.95","3,222.95","3,312.95","3,308.80","3,278.60","4,043.00","3,023.85","36,92,578","12,10,64,70,991.25","1,85,416"
87,22-Jun-2022,EQ,"3,199.90","3,250.55","3,183.00","3,211.95","3,225.30","3,222.95","3,220.58","4,043.00","3,023.85","33,36,315","10,74,48,67,621.70","1,56,829"
88,21-Jun-2022,EQ,"3,130.00","3,237.75","3,125.40","3,112.40","3,215.00","3,211.95","3,199.94","4,043.00","3,023.85","29,64,461","9,48,60,98,258.85","1,28,742"
89,20-Jun-2022,EQ,"3,094.00","3,138.75","3,069.00","3,088.90","3,134.95","3,112.40","3,107.87","4,043.00","3,023.85","15,02,769","4,67,04,09,474.10","1,15,135"
90,17-Jun-2022,EQ,"3,092.00","3,118.75","3,023.85","3,142.00","3,104.00","3,088.90","3,070.68","4,043.00","3,023.85","52,40,434","16,09,16,75,326.95","2,51,011"
91,16-Jun-2022,EQ,"3,240.00","3,244.85","3,133.05","3,206.30","3,144.50","3,142.00","3,183.97","4,043.00","3,132.40","20,32,028","6,46,99,22,975.25","1,30,733"
92,15-Jun-2022,EQ,"3,218.50","3,234.00","3,201.00","3,210.55","3,205.00","3,206.30","3,216.29","4,043.00","3,132.40","14,04,536","4,51,74,00,463.55","70,725"
93,14-Jun-2022,EQ,"3,190.00","3,238.90","3,174.70","3,219.60","3,215.00","3,210.55","3,217.07","4,043.00","3,132.40","26,11,493","8,40,13,63,540.45","1,24,729"
94,13-Jun-2022,EQ,"3,290.00","3,293.00","3,192.45","3,359.90","3,224.00","3,219.60","3,232.62","4,043.00","3,132.40","30,30,921","9,79,78,12,416.85","2,05,631"
95,10-Jun-2022,EQ,"3,382.00","3,393.00","3,352.00","3,427.10","3,357.75","3,359.90","3,368.98","4,043.00","3,132.40","15,27,582","5,14,63,99,355.65","1,04,326"
96,09-Jun-2022,EQ,"3,385.00","3,437.00","3,353.10","3,404.15","3,434.10","3,427.10","3,407.19","4,043.00","3,132.40","12,79,197","4,35,84,69,058.00","93,783"
97,08-Jun-2022,EQ,"3,380.15","3,413.95","3,346.50","3,362.70","3,390.40","3,404.15","3,380.99","4,043.00","3,132.40","21,85,707","7,38,98,60,340.55","1,08,659"
98,07-Jun-2022,EQ,"3,401.05","3,418.85","3,356.00","3,430.95","3,360.00","3,362.70","3,375.14","4,043.00","3,132.40","23,08,256","7,79,06,97,239.05","97,752"
99,06-Jun-2022,EQ,"3,418.00","3,453.00","3,377.15","3,440.15","3,432.95","3,430.95","3,418.11","4,043.00","3,132.40","10,84,210","3,70,59,44,242.60","73,792"
100,03-Jun-2022,EQ,"3,459.40","3,477.30","3,431.20","3,423.00","3,439.50","3,440.15","3,461.63","4,043.00","3,115.00","19,13,622","6,62,42,47,294.00","1,00,866"
101,02-Jun-2022,EQ,"3,355.00","3,432.00","3,346.30","3,355.20","3,425.00","3,423.00","3,406.45","4,043.00","3,115.00","26,57,939","9,05,41,31,663.70","1,36,202"
102,01-Jun-2022,EQ,"3,388.00","3,388.00","3,340.05","3,364.35","3,359.15","3,355.20","3,361.69","4,043.00","3,115.00","14,93,835","5,02,18,09,191.80","1,04,290"
103,31-May-2022,EQ,"3,354.15","3,383.40","3,325.00","3,375.25","3,365.00","3,364.35","3,361.72","4,043.00","3,115.00","48,40,965","16,27,39,81,442.25","1,21,044"
104,30-May-2022,EQ,"3,297.00","3,386.60","3,286.35","3,261.30","3,380.40","3,375.25","3,357.16","4,043.00","3,115.00","20,94,624","7,03,19,80,224.75","1,57,476"
105,27-May-2022,EQ,"3,253.20","3,278.90","3,229.20","3,226.95","3,266.70","3,261.30","3,254.66","4,043.00","3,072.00","31,03,153","10,09,97,03,415.15","1,80,755"
106,26-May-2022,EQ,"3,191.00","3,241.50","3,180.55","3,167.65","3,229.95","3,226.95","3,203.65","4,043.00","3,072.00","28,13,186","9,01,24,56,721.45","1,80,988"
107,25-May-2022,EQ,"3,292.85","3,292.85","3,154.05","3,288.00","3,165.25","3,167.65","3,195.48","4,043.00","3,072.00","35,48,046","11,33,77,25,211.90","2,34,787"
108,24-May-2022,EQ,"3,315.15","3,324.85","3,275.60","3,321.75","3,291.90","3,288.00","3,295.55","4,043.00","3,072.00","17,11,510","5,64,03,72,449.00","1,13,563"
109,23-May-2022,EQ,"3,304.80","3,338.90","3,267.00","3,293.00","3,317.10","3,321.75","3,310.62","4,043.00","3,072.00","22,93,690","7,59,35,29,392.30","1,39,905"
110,20-May-2022,EQ,"3,310.00","3,313.90","3,270.05","3,261.95","3,299.00","3,293.00","3,291.06","4,043.00","3,036.00","30,65,125","10,08,74,97,473.50","1,57,647"
111,19-May-2022,EQ,"3,397.00","3,405.00","3,230.00","3,448.80","3,271.90","3,261.95","3,300.30","4,043.00","3,036.00","46,42,963","15,32,31,79,100.30","3,77,211"
112,18-May-2022,EQ,"3,465.00","3,495.00","3,443.05","3,451.60","3,455.00","3,448.80","3,467.64","4,043.00","3,036.00","18,66,781","6,47,33,31,671.20","1,14,108"
113,17-May-2022,EQ,"3,370.00","3,467.00","3,350.40","3,376.80","3,466.75","3,451.60","3,410.54","4,043.00","3,036.00","17,54,076","5,98,23,49,029.05","1,26,169"
114,16-May-2022,EQ,"3,415.00","3,430.00","3,366.60","3,414.90","3,385.00","3,376.80","3,399.01","4,043.00","3,036.00","11,95,813","4,06,45,78,939.80","84,979"
115,13-May-2022,EQ,"3,435.00","3,439.90","3,382.15","3,408.65","3,409.00","3,414.90","3,409.83","4,043.00","3,036.00","21,87,823","7,46,00,96,134.45","1,48,468"
116,12-May-2022,EQ,"3,378.00","3,449.70","3,350.10","3,412.00","3,413.25","3,408.65","3,415.90","4,043.00","3,036.00","28,07,195","9,58,91,06,457.90","1,94,805"
117,11-May-2022,EQ,"3,435.00","3,448.45","3,382.15","3,438.75","3,422.25","3,412.00","3,411.67","4,043.00","3,036.00","18,41,769","6,28,35,11,939.40","1,44,928"
118,10-May-2022,EQ,"3,434.00","3,464.80","3,422.00","3,445.10","3,439.50","3,438.75","3,448.48","4,043.00","3,036.00","16,22,685","5,59,58,00,071.90","1,45,050"
119,09-May-2022,EQ,"3,398.00","3,456.00","3,346.85","3,432.60","3,445.05","3,445.10","3,410.95","4,043.00","3,036.00","24,81,830","8,46,53,89,113.20","1,63,369"
120,06-May-2022,EQ,"3,459.00","3,474.50","3,424.50","3,513.40","3,443.15","3,432.60","3,444.54","4,043.00","3,004.00","20,10,812","6,92,63,21,262.70","1,84,661"
121,05-May-2022,EQ,"3,512.10","3,533.00","3,485.35","3,479.75","3,508.75","3,513.40","3,511.10","4,043.00","3,004.00","16,12,262","5,66,08,12,779.40","93,993"
122,04-May-2022,EQ,"3,538.50","3,545.45","3,465.30","3,542.40","3,483.80","3,479.75","3,511.35","4,043.00","3,004.00","23,05,825","8,09,65,56,485.00","1,74,763"
123,02-May-2022,EQ,"3,519.90","3,547.95","3,492.75","3,546.70","3,538.70","3,542.40","3,520.91","4,043.00","3,004.00","13,24,161","4,66,22,47,237.85","1,18,662"
124,29-Apr-2022,EQ,"3,597.00","3,623.25","3,536.85","3,584.30","3,548.00","3,546.70","3,576.78","4,043.00","3,004.00","20,51,115","7,33,63,93,454.55","1,07,015"
125,28-Apr-2022,EQ,"3,588.00","3,604.40","3,538.05","3,561.20","3,580.00","3,584.30","3,574.03","4,043.00","3,004.00","17,03,660","6,08,89,33,925.50","1,22,574"
126,27-Apr-2022,EQ,"3,546.00","3,568.45","3,506.30","3,546.30","3,560.00","3,561.20","3,540.41","4,043.00","3,004.00","17,27,648","6,11,65,79,202.75","1,11,612"
127,26-Apr-2022,EQ,"3,575.15","3,587.90","3,518.15","3,548.20","3,544.00","3,546.30","3,550.67","4,043.00","3,004.00","19,43,469","6,90,06,26,735.65","1,39,910"
128,25-Apr-2022,EQ,"3,558.00","3,584.00","3,533.10","3,612.55","3,546.05","3,548.20","3,557.80","4,043.00","3,004.00","19,60,694","6,97,57,53,255.70","1,46,368"
129,22-Apr-2022,EQ,"3,581.10","3,617.00","3,571.50","3,628.65","3,613.00","3,612.55","3,602.06","4,043.00","3,004.00","15,81,465","5,69,65,36,818.60","93,552"
130,21-Apr-2022,EQ,"3,580.00","3,644.00","3,567.40","3,556.80","3,621.00","3,628.65","3,619.23","4,043.00","3,004.00","22,80,996","8,25,54,39,639.10","1,36,751"
131,20-Apr-2022,EQ,"3,500.00","3,569.15","3,480.00","3,471.90","3,558.00","3,556.80","3,546.74","4,043.00","3,004.00","26,40,370","9,36,47,02,419.10","1,85,024"
132,19-Apr-2022,EQ,"3,550.00","3,563.55","3,439.15","3,528.05","3,462.00","3,471.90","3,508.54","4,043.00","3,004.00","31,70,014","11,12,21,29,456.75","2,08,443"
133,18-Apr-2022,EQ,"3,610.00","3,610.00","3,522.50","3,661.95","3,531.80","3,528.05","3,548.77","4,043.00","3,004.00","38,20,792","13,55,91,30,603.80","3,24,929"
134,13-Apr-2022,EQ,"3,707.00","3,709.85","3,655.55","3,691.10","3,664.95","3,661.95","3,673.55","4,043.00","3,004.00","16,21,672","5,95,72,87,429.65","1,03,822"
135,12-Apr-2022,EQ,"3,683.00","3,739.00","3,648.35","3,696.40","3,686.00","3,691.10","3,706.35","4,043.00","3,004.00","44,83,476","16,61,73,40,654.70","2,54,563"
136,11-Apr-2022,EQ,"3,690.00","3,712.35","3,656.10","3,685.65","3,699.00","3,696.40","3,690.42","4,043.00","3,004.00","22,91,660","8,45,71,91,677.85","1,71,882"
137,08-Apr-2022,EQ,"3,690.00","3,705.00","3,642.50","3,684.15","3,690.05","3,685.65","3,677.34","4,043.00","3,004.00","22,96,773","8,44,60,26,504.20","1,34,082"
138,07-Apr-2022,EQ,"3,745.50","3,745.50","3,679.00","3,755.35","3,682.95","3,684.15","3,705.25","4,043.00","3,004.00","24,94,829","9,24,39,73,241.15","1,49,240"
139,06-Apr-2022,EQ,"3,809.30","3,809.30","3,731.15","3,814.80","3,752.00","3,755.35","3,761.93","4,043.00","3,004.00","20,51,729","7,71,84,64,770.35","1,32,368"
140,05-Apr-2022,EQ,"3,772.00","3,835.60","3,772.00","3,770.35","3,812.50","3,814.80","3,813.04","4,043.00","3,004.00","23,14,947","8,82,69,82,342.80","1,63,963"
141,04-Apr-2022,EQ,"3,762.00","3,780.00","3,737.10","3,758.75","3,771.00","3,770.35","3,767.16","4,043.00","3,004.00","14,72,994","5,54,89,97,654.95","1,01,419"
142,01-Apr-2022,EQ,"3,748.00","3,763.00","3,728.05","3,739.95","3,759.00","3,758.75","3,747.37","4,043.00","3,004.00","13,87,014","5,19,76,52,138.25","91,136"
143,31-Mar-2022,EQ,"3,740.00","3,754.65","3,720.20","3,731.55","3,742.85","3,739.95","3,743.43","4,043.00","3,004.00","21,68,110","8,11,61,63,209.35","1,46,788"
144,30-Mar-2022,EQ,"3,738.00","3,738.00","3,706.20","3,705.35","3,730.00","3,731.55","3,723.34","4,043.00","3,004.00","15,83,455","5,89,57,44,278.15","1,09,724"
145,29-Mar-2022,EQ,"3,694.75","3,722.00","3,691.00","3,707.70","3,701.00","3,705.35","3,707.08","4,043.00","3,004.00","26,89,063","9,96,85,77,738.75","1,66,424"
146,28-Mar-2022,EQ,"3,695.00","3,713.00","3,661.20","3,707.45","3,700.00","3,707.70","3,689.86","4,043.00","3,004.00","17,60,990","6,49,78,04,966.20","1,19,630"
147,25-Mar-2022,EQ,"3,759.90","3,779.50","3,672.00","3,749.85","3,710.00","3,707.45","3,716.53","4,043.00","3,004.00","16,90,133","6,28,14,32,591.55","1,01,622"
148,24-Mar-2022,EQ,"3,700.00","3,758.20","3,695.00","3,712.40","3,740.50","3,749.85","3,741.33","4,043.00","3,004.00","18,79,046","7,03,01,33,316.70","86,810"
149,23-Mar-2022,EQ,"3,708.00","3,729.80","3,690.00","3,700.95","3,710.00","3,712.40","3,708.22","4,043.00","3,004.00","15,96,195","5,91,90,42,115.35","82,816"
150,22-Mar-2022,EQ,"3,640.00","3,711.00","3,625.00","3,626.70","3,704.95","3,700.95","3,674.13","4,043.00","3,004.00","29,07,611","10,68,29,34,318.30","1,24,599"
151,21-Mar-2022,EQ,"3,696.00","3,713.95","3,615.00","3,672.75","3,620.00","3,626.70","3,650.28","4,043.00","3,004.00","24,13,831","8,81,11,69,624.50","1,31,933"
152,17-Mar-2022,EQ,"3,696.60","3,710.00","3,660.30","3,655.90","3,674.95","3,672.75","3,685.79","4,043.00","2,987.05","36,00,452","13,27,05,20,963.00","1,39,747"
153,16-Mar-2022,EQ,"3,640.50","3,668.00","3,616.25","3,593.90","3,657.55","3,655.90","3,640.94","4,043.00","2,987.05","30,90,475","11,25,22,41,518.05","94,898"
154,15-Mar-2022,EQ,"3,659.00","3,659.00","3,585.40","3,643.00","3,598.00","3,593.90","3,627.90","4,043.00","2,987.05","36,51,133","13,24,59,62,358.70","1,54,118"
155,14-Mar-2022,EQ,"3,580.00","3,648.35","3,580.00","3,599.15","3,645.00","3,643.00","3,620.43","4,043.00","2,987.05","17,65,688","6,39,25,47,278.65","1,19,156"
156,11-Mar-2022,EQ,"3,603.25","3,639.85","3,592.85","3,620.95","3,603.00","3,599.15","3,615.45","4,043.00","2,987.05","16,23,423","5,86,94,07,353.85","1,19,798"
157,10-Mar-2022,EQ,"3,684.00","3,684.00","3,615.00","3,632.60","3,621.05","3,620.95","3,639.93","4,043.00","2,987.05","20,05,441","7,29,96,62,362.80","1,29,608"
158,09-Mar-2022,EQ,"3,605.00","3,654.00","3,597.05","3,599.95","3,640.70","3,632.60","3,631.79","4,043.00","2,987.05","27,19,654","9,87,72,25,026.50","1,71,411"
